# VITESS 3.7  Trajectories module EventsOut 1.15  VITESS-Format
# 2026-04-09 15:06:53  
# VITESS simulation   
#    TOF    lambda   count_rate    pos_x     pos_y    pos_z     dir_x     dir_y     dir_z  
  33.06216  3.27765   1.785e-13     0.4359   0.2431   0.0303   0.797702  0.326721  0.506878
  24.74603  2.45340   9.854e-13     0.0245   0.4344  -0.2464   0.203555  0.627889 -0.751213
  25.87887  2.56569   5.677e-13     0.2604   0.2477   0.3476   0.161722  0.976448  0.142809
  31.14086  3.08767   3.791e-13    -0.1241  -0.1088  -0.4720  -0.706652 -0.087518 -0.702128
  31.17163  3.09008   3.183e-13     0.4320  -0.0110   0.2515   0.923706  0.211998  0.319100
  39.30038  3.89592   3.310e-14    -0.2341  -0.4312   0.0962  -0.753077 -0.580595  0.309491
  14.25037  1.41290   5.729e-12     0.3764  -0.3202   0.0760   0.933521 -0.206590 -0.293018
  34.79582  3.45009   2.605e-13    -0.1649  -0.0188  -0.4717  -0.330116 -0.550397 -0.766868
  23.16397  2.29666   1.875e-12    -0.3643   0.1203   0.3206  -0.711132 -0.229651  0.664494
  21.06776  2.08878   2.016e-12     0.4928   0.0140  -0.0831   0.999997  0.000844  0.002256
  45.13592  4.47506   3.183e-14     0.0763   0.2739  -0.4113  -0.799325  0.081354 -0.595367
  42.01016  4.16543   1.022e-13    -0.2089   0.0234  -0.4537  -0.951986 -0.174616 -0.251458
  11.79941  1.16988   1.358e-11    -0.4420  -0.1010  -0.2109  -0.745828 -0.535593 -0.396082
  31.67390  3.14032   2.773e-13     0.1898   0.4194   0.1951   0.284122  0.766899  0.575449
  23.02784  2.28283   8.447e-13    -0.4534   0.0966   0.1875  -0.987295  0.143090  0.069090
  35.03625  3.47329   7.695e-14    -0.3638  -0.3403  -0.0428  -0.731336 -0.547996 -0.406014
  35.77650  3.54699   2.474e-13    -0.4679   0.0698   0.1619  -0.507913 -0.185738  0.841145
  44.48132  4.41018   2.054e-14     0.0512  -0.4238   0.2604  -0.026875 -0.834471 -0.550396
  34.15104  3.38599   1.667e-13    -0.0294  -0.4989   0.0142  -0.802159 -0.565247  0.192449
   9.72107  0.96385   9.047e-12    -0.3159   0.3831   0.0590  -0.999317 -0.033717  0.015144
  31.70465  3.14351   3.314e-13    -0.3254   0.3796   0.0036  -0.991692  0.079662  0.100998
  36.68572  3.63739   1.166e-13     0.2254   0.2264  -0.3846  -0.342986  0.565552 -0.750008
  38.43507  3.81038   5.450e-14     0.3118   0.1262   0.3699  -0.437463 -0.016026  0.899093
  40.08049  3.97358   6.296e-14    -0.2324   0.4052   0.1783  -0.208451  0.896628  0.390649
  28.86782  2.86236   5.331e-13     0.0877   0.1083   0.4802   0.223799 -0.291756  0.929942
  18.21772  1.80623   4.454e-12    -0.2139  -0.3169  -0.3222  -0.280564 -0.813469 -0.509462
  24.34405  2.41385   5.538e-13     0.0830   0.4647  -0.1649  -0.456020  0.374708 -0.807242
  16.56056  1.64179   3.864e-12     0.0376   0.3737   0.3301  -0.214338  0.366125  0.905545
  26.30995  2.60853   7.049e-13     0.4885   0.0787  -0.0721   0.998135 -0.059805  0.012268
  30.95135  3.06871   3.126e-13     0.3311  -0.2349  -0.2919   0.046594 -0.998426  0.031225
  23.02679  2.28291   1.169e-12     0.4082  -0.0726   0.2794  -0.014242  0.065731  0.997736
  20.45432  2.02796   2.024e-12     0.3274  -0.3068  -0.2207   0.968030  0.174190 -0.180488
  14.22885  1.41080   1.287e-12     0.2263   0.2028   0.3971   0.706544 -0.647018  0.286641
  42.59194  4.22327   5.507e-14     0.0101   0.4992   0.0259  -0.181182  0.424932  0.886908
  22.40829  2.22140   8.912e-13    -0.2877  -0.2325  -0.3364  -0.835265 -0.545925 -0.065559
  45.05780  4.46690   1.905e-14     0.3641  -0.2705  -0.2104  -0.274285 -0.861982 -0.426327
  31.10765  3.08419   3.152e-13     0.4719   0.1399   0.0880   0.630663 -0.184098  0.753905
  45.27373  4.48881   3.322e-14     0.0491   0.3279  -0.3743  -0.863961  0.479952 -0.152374
  17.43136  1.72807   1.700e-15     0.1890   0.3195  -0.3350   0.949336  0.157165 -0.272140
  24.27652  2.40689   8.263e-13    -0.3320   0.2974  -0.2266  -0.838327 -0.027522 -0.544473
  38.81223  3.84811   8.308e-14     0.4002   0.2731  -0.1235   0.713937  0.603670  0.354790
  32.33204  3.20558   3.162e-13     0.0262   0.4808   0.1346   0.921929  0.348421 -0.169263
  32.69264  3.24148   2.647e-13     0.0473  -0.3085   0.3907  -0.417031 -0.627816  0.657215
  16.09348  1.59561   5.125e-12    -0.1389  -0.4802  -0.0090  -0.225827 -0.929783 -0.290700
   8.02785  0.79600   3.574e-16     0.0390  -0.0215   0.4980  -0.448525 -0.520230  0.726764
  42.18607  4.18277   5.730e-14     0.0503   0.4755  -0.1462  -0.659251  0.445827 -0.605497
  34.14403  3.38530   1.922e-13     0.3487   0.2104   0.2901   0.843578  0.447911  0.296230
  21.08206  2.09034   1.897e-12    -0.0161   0.0340  -0.4986   0.191977  0.572318 -0.797243
  32.89320  3.26143   2.718e-13     0.2096  -0.4419   0.1038   0.676352 -0.736377  0.017219
  38.31927  3.79916   9.896e-14    -0.3960   0.0455   0.3018  -0.709796  0.229793  0.665871
  44.78950  4.44057   3.668e-14    -0.3650  -0.3085   0.1469  -0.534350 -0.407030  0.740808
  29.54485  2.92925   2.797e-13    -0.2233   0.1005  -0.4359  -0.999990 -0.003224  0.002981
  28.16092  2.79159   2.290e-13     0.0529   0.1000   0.4870  -0.257590 -0.018360  0.966080
  18.43294  1.82736   4.373e-12    -0.3426  -0.0516  -0.3605   0.163344 -0.435032 -0.885475
  34.43288  3.41377   3.211e-13    -0.1613  -0.4650  -0.0884   0.633940 -0.761526  0.134898
  36.90734  3.65956   8.147e-14     0.0929  -0.4284  -0.2406   0.424596  0.076913 -0.902110
  36.48703  3.61741   2.126e-13    -0.4698   0.0988  -0.1398  -0.462610  0.812856 -0.353916
  17.66706  1.75155   3.158e-12     0.4857   0.0980  -0.0672   0.691784 -0.140615 -0.708281
  41.55955  4.12046   7.338e-14    -0.4904  -0.0929   0.0304  -0.999032 -0.027461  0.034375
  21.03914  2.08601   2.403e-12    -0.3091   0.3776   0.1090  -0.849956  0.505772  0.147546
  44.74730  4.43661   7.724e-14    -0.3611   0.0795  -0.3366  -0.801026 -0.527754 -0.282547
  12.97885  1.28681   7.762e-12    -0.2081  -0.0122   0.4545  -0.715937 -0.465621  0.520223
  16.60706  1.64653   5.186e-12     0.4173  -0.2695   0.0573   0.930139 -0.255194  0.264042
  28.01630  2.77749   3.922e-13     0.2325   0.4138  -0.1573  -0.120882  0.978530 -0.166931
  32.12975  3.18561   2.705e-13     0.3928  -0.3052   0.0505   0.999924  0.011268  0.004933
  35.19602  3.48926   5.055e-14    -0.3547  -0.3232   0.1403  -0.437347 -0.509330  0.741155
  18.52350  1.83628   3.851e-12    -0.0788  -0.4717   0.1459   0.666644 -0.732450  0.138211
  28.51125  2.82640   2.441e-13    -0.3335   0.3360  -0.1610  -0.660172  0.742677  0.112268
  33.22109  3.29405   2.570e-13    -0.0231  -0.4595   0.1957  -0.380726 -0.922933 -0.056938
  36.78219  3.64679   2.657e-13    -0.4050  -0.2932  -0.0053  -0.352778 -0.501569  0.789922
  19.36378  1.91980   2.894e-12     0.2219   0.1921   0.4048   0.376029  0.143027  0.915503
  34.99445  3.46964   1.583e-13     0.2134  -0.4514   0.0270  -0.106948 -0.982566  0.152072
  37.19702  3.68804   1.097e-13     0.3406  -0.3641   0.0380   0.651863 -0.428483  0.625682
  16.85449  1.67098   4.093e-12     0.4313  -0.2360   0.0910   0.475184 -0.307171  0.824528
  24.08129  2.38754   1.377e-12    -0.2152   0.4229  -0.1576  -0.149064  0.677185 -0.720555
  10.68640  1.05950   8.298e-12     0.4251  -0.2305  -0.1270   0.583520  0.276579 -0.763550
  11.31202  1.12148   7.074e-12    -0.2295  -0.4202   0.1440  -0.746767 -0.570995 -0.341033
  43.43510  4.30643   4.268e-14     0.4654   0.0099   0.1824   0.960240 -0.074819 -0.268963
  35.76484  3.54596   2.153e-13    -0.4087   0.2632   0.1171  -0.798700  0.571775  0.187487
  19.65930  1.94915   5.468e-12    -0.4697   0.0575   0.1615  -0.890576 -0.421663  0.170515
  32.67025  3.23919   2.368e-13     0.4013   0.2539   0.1566   0.947376 -0.153016 -0.281184
  21.96930  2.17833   1.447e-12    -0.0710  -0.4263   0.2515   0.204293 -0.764395  0.611527
  42.15699  4.17908   4.602e-14     0.4587   0.1293   0.1512   0.909192  0.386722  0.154323
  17.38731  1.72387   3.529e-12     0.1318   0.4638   0.1324   0.948601  0.125586  0.290490
  21.55081  2.13659   1.433e-12     0.2975  -0.0376  -0.4001  -0.035454  0.729818 -0.682722
  18.39750  1.82404   3.308e-12    -0.2546   0.2266  -0.3658  -0.414549  0.904696 -0.098359
  15.53549  1.54037   6.311e-12    -0.0285   0.4494  -0.2174   0.169716  0.871215 -0.460630
  21.20451  2.10235   1.936e-12     0.0159   0.3414  -0.3650  -0.188193  0.961495 -0.200276
  24.57713  2.43661   8.176e-13     0.3326  -0.2867   0.2392   0.245826 -0.381968  0.890882
   9.55119  0.94703   5.610e-12    -0.1924  -0.4376  -0.1466  -0.876198 -0.219056  0.429292
  30.31723  3.00555   3.640e-13     0.2909  -0.3549  -0.1986   0.666639 -0.690764 -0.280067
  23.99197  2.37857   1.551e-12    -0.1500  -0.4618   0.1193   0.479705 -0.845391 -0.234942
  14.00805  1.38898   5.010e-12     0.0120   0.3835   0.3206   0.401040 -0.246080  0.882390
  43.99855  4.36197   3.250e-14     0.1966  -0.4540  -0.0723   0.565641 -0.376388 -0.733745
  27.24063  2.70039   3.310e-13    -0.0867   0.2013  -0.4494  -0.634018  0.444896 -0.632526
  27.32073  2.70893   7.402e-13    -0.1554  -0.4714  -0.0604   0.053638 -0.633904 -0.771550
  34.44294  3.41456   1.358e-13     0.3483   0.1196  -0.3382   0.640735  0.549724 -0.535969
  41.79778  4.14408   5.024e-14     0.2257   0.4387   0.0814   0.090254  0.525752  0.845836
  20.83139  2.06539   2.264e-12    -0.2937   0.2728   0.2988  -0.829870  0.514867  0.215008
  10.68756  1.05970   6.231e-12     0.2120   0.4102   0.1919   0.998633 -0.040489 -0.033058
  33.64823  3.33624   3.870e-13    -0.2895   0.3959   0.0971   0.533381  0.845380 -0.028945
  24.09933  2.38936   1.084e-12     0.4563  -0.0031  -0.2043   0.692938 -0.370176 -0.618714
  31.19306  3.09282   3.145e-13     0.0523   0.4106  -0.2805   0.889432 -0.033837 -0.455813
  24.61596  2.44044   1.018e-12     0.2004  -0.4581   0.0012   0.626915 -0.775095  0.078781
  12.74502  1.26370   9.331e-12    -0.1437   0.2006   0.4349  -0.152638  0.293644  0.943650
  40.49935  4.01525   5.507e-14     0.4057  -0.1961  -0.2168   0.558305 -0.116368 -0.821434
  27.90962  2.76706   1.181e-12    -0.4901  -0.0837   0.0526  -0.379633 -0.296846 -0.876220
  19.89127  1.97225   2.891e-12     0.0062   0.1358  -0.4812   0.284237  0.618625 -0.732470
  20.26509  2.00898   1.692e-12    -0.2843   0.3372   0.2355  -0.914954  0.163752  0.368841
  15.69898  1.55649   7.882e-12    -0.4966  -0.0483   0.0325  -0.987953 -0.026061 -0.152542
   8.42399  0.83507   7.268e-12     0.1053  -0.2869   0.3957   0.573425 -0.411021  0.708693
  22.86262  2.26678   2.640e-12    -0.4167  -0.2659   0.0752  -0.792301  0.340017 -0.506605
  41.58036  4.12178   6.304e-14    -0.0588  -0.3703   0.3308   0.443704 -0.777989  0.444815
  24.93429  2.47221   8.395e-13    -0.3369   0.3694  -0.0073  -0.805327 -0.444907 -0.391798
  13.44721  1.33322   2.313e-13     0.3081  -0.3418  -0.1956   0.709250 -0.671748  0.213823
   8.36724  0.82958   4.491e-16     0.4739  -0.1591  -0.0097   0.843904  0.375299 -0.383376
  40.16992  3.98263   6.071e-14    -0.2361  -0.0819  -0.4331  -0.843092  0.129631 -0.521912
  20.51138  2.03375   2.491e-12     0.1863   0.2854  -0.3659   0.826225  0.126167 -0.549030
  39.41633  3.90800   5.461e-14     0.2097   0.4401  -0.1112   0.156954  0.529233  0.833834
  15.53928  1.54048   5.081e-12     0.2886  -0.2085  -0.3510   0.601188 -0.288262 -0.745304
  21.65583  2.14706   1.161e-12    -0.3154  -0.2108  -0.3258  -0.476594  0.563947 -0.674405
  22.49480  2.22999   8.805e-13    -0.1014  -0.3776  -0.3116   0.100016 -0.975823 -0.194338
  18.74782  1.85881   3.445e-12     0.3575  -0.1630  -0.3093   0.590375  0.071004 -0.804000
  15.36302  1.52329   4.023e-12    -0.0137   0.4053  -0.2925  -0.879534  0.448761 -0.158219
  20.52325  2.03497   2.003e-12     0.1294  -0.2034  -0.4381   0.744433 -0.289055 -0.601886
  44.06392  4.36879   1.232e-13    -0.4117  -0.1954   0.2057  -0.582423 -0.172793  0.794309
  44.60363  4.42224   3.447e-14     0.4747  -0.1405  -0.0698   0.933581 -0.358073 -0.014506
  14.81880  1.46940   1.645e-12    -0.0018  -0.2479   0.4342  -0.666567 -0.744974 -0.026512
  21.10659  2.09252   2.454e-13    -0.4743  -0.0152   0.1576  -0.725141 -0.683041 -0.087322
  15.18123  1.50498   6.823e-12    -0.1427   0.4541  -0.1530   0.194133  0.940051 -0.280388
  40.36718  4.00239   7.154e-14     0.3443  -0.1344   0.3368   0.994406 -0.024735 -0.102684
  35.95796  3.56521   1.394e-13     0.2671  -0.4058  -0.1183   0.605576 -0.791773 -0.079834
   9.25716  0.91783   3.296e-12     0.1745   0.3741   0.2821   0.978369 -0.142412  0.150040
  42.40328  4.20339   4.555e-14     0.3981  -0.2850   0.1014   0.846343 -0.357824  0.394544
  38.19007  3.78635   5.361e-14    -0.3363   0.3230   0.1805  -0.883159 -0.289564  0.369031
  42.27045  4.19039   4.456e-14     0.3486  -0.3474   0.0885   0.746331 -0.662938  0.059190
  33.26939  3.29877   1.501e-13    -0.1624   0.2422  -0.4062  -0.863580  0.438696  0.248545
  40.76147  4.04109   8.250e-14    -0.4097   0.0662   0.2789  -0.370826  0.057965  0.926892
  11.99285  1.18903   9.403e-12    -0.4969  -0.0544   0.0096  -0.898684 -0.412755 -0.148326
  30.99601  3.07316   8.853e-13    -0.4363   0.2057   0.1317  -0.972932  0.159101 -0.167601
  41.08058  4.07309   9.839e-14    -0.3684  -0.1687   0.2930  -0.968313 -0.070037  0.239719
  32.68289  3.24035   4.963e-13    -0.4006  -0.2496   0.1649  -0.383113 -0.842235  0.379296
  31.24998  3.09808   3.219e-13     0.1863  -0.3568  -0.2966   0.756989 -0.642104  0.121121
  32.60559  3.23270   2.316e-13     0.4927  -0.0361  -0.0771   0.741541  0.539620 -0.398657
  44.24086  4.38578   3.606e-14    -0.0228   0.4770  -0.1483   0.273639  0.803661 -0.528442
  40.41975  4.00719   4.392e-14     0.1989  -0.0709  -0.4532  -0.378073 -0.295796 -0.877249
  38.26035  3.79324   9.680e-14     0.0977   0.2111   0.4426   0.384751  0.131398  0.913620
  33.81105  3.35192   1.016e-13    -0.4864   0.1109  -0.0333  -0.918208 -0.365154  0.153483
  19.06122  1.88965   3.477e-12     0.2203  -0.2488   0.3735   0.932110  0.005568  0.362133
  43.10774  4.27351   2.240e-14     0.1663  -0.3135   0.3523  -0.335362 -0.807217  0.485729
  44.19379  4.38092   4.430e-14     0.3247   0.2288  -0.3037   0.887441  0.381945 -0.258004
  31.77938  3.15067   3.717e-13     0.0754  -0.3088   0.3860   0.892901 -0.440996  0.090830
  25.43997  2.52186   4.033e-13    -0.4199  -0.2621  -0.0705  -0.998461  0.049068 -0.025839
  44.79541  4.44110   2.602e-14     0.2445  -0.3680   0.2341  -0.427937 -0.869191 -0.247745
  35.93081  3.56260   1.359e-13     0.2285  -0.2441  -0.3717   0.603746  0.246712 -0.758040
  31.53433  3.12651   6.445e-13    -0.4072   0.2900  -0.0102  -0.424575  0.311843 -0.849994
  34.96578  3.46688   1.320e-13     0.2936  -0.3747  -0.1529   0.970788  0.206495 -0.122192
  32.41361  3.21372   2.458e-13     0.4335   0.2188   0.1192   0.660649  0.654073  0.368418
  20.29395  2.01204   2.413e-12     0.4321   0.0996   0.2311   0.581978 -0.003415  0.813198
  26.61443  2.63869   6.361e-13     0.4866   0.0472   0.1047   0.862848  0.338874 -0.375045
  15.95403  1.58187   3.982e-12     0.1917   0.1296   0.4432   0.594540 -0.664212  0.453149
   9.23276  0.91530   1.021e-11     0.2502   0.4294   0.0549   0.789177  0.609634 -0.074466
  24.24467  2.40381   1.312e-12    -0.1421  -0.4364   0.1983  -0.153020 -0.975747  0.156534
  32.21466  3.19380   3.020e-13    -0.0211   0.1695  -0.4699   0.272399  0.488411 -0.829008
  21.54155  2.13568   2.859e-12    -0.3368  -0.0084   0.3695   0.170052  0.361085  0.916897
  34.78248  3.44835   1.558e-13     0.4731  -0.1060  -0.1222   0.990870 -0.068847 -0.115920
  31.35532  3.10817   2.466e-13     0.4140   0.0174   0.2798   0.808707  0.329383  0.487339
  15.16152  1.50320   6.826e-12     0.1809  -0.2849  -0.3689   0.864659  0.046518 -0.500201
  23.25741  2.30588   1.077e-12     0.3628   0.3238  -0.1164  -0.147799  0.976619 -0.156110
  37.01695  3.67008   1.010e-13     0.4685   0.1100  -0.1359   0.974653 -0.201322  0.097577
  36.51610  3.62062   1.310e-13     0.2406   0.2597   0.3531   0.641668  0.690341  0.334203
  26.54397  2.63168   5.931e-13    -0.2201   0.0606  -0.4448  -0.797084 -0.257186 -0.546364
  28.97132  2.87217   3.094e-13     0.0236  -0.4503   0.2160  -0.013558 -0.985174  0.171020
  26.97547  2.67421   3.110e-13    -0.4426   0.1542   0.1741  -0.952012  0.013780 -0.305749
  33.20298  3.29172   1.531e-13    -0.2094   0.2032  -0.4061  -0.411150  0.375621 -0.830581
  24.59286  2.43815   7.799e-13     0.2702  -0.1632  -0.3877  -0.002587 -0.012166 -0.999923
  40.56192  4.02167   1.065e-13    -0.3692   0.0273  -0.3361  -0.988705 -0.028111 -0.147215
  35.59959  3.52955   1.648e-13    -0.4315   0.2249   0.1150  -0.829256  0.023351  0.558380
  33.48921  3.32029   1.976e-13     0.3932   0.2725   0.1454   0.977900  0.008741 -0.208888
  41.15628  4.08042   4.992e-14    -0.3345  -0.0535  -0.3678  -0.997092 -0.067091 -0.036139
  42.55082  4.21908   5.522e-14    -0.0198  -0.4951   0.0671  -0.752187 -0.450102 -0.481273
  33.05167  3.27715   2.145e-13     0.2345  -0.3760  -0.2316   0.998994 -0.037732  0.024216
  34.50967  3.42092   6.983e-14    -0.4887  -0.1039   0.0182  -0.972249 -0.200623 -0.120340
  25.42695  2.52089   7.258e-13     0.0302  -0.3939   0.3064  -0.262277 -0.637373  0.724546
  35.72088  3.54122   7.509e-14    -0.1092  -0.0063  -0.4879  -0.432821 -0.197081 -0.879674
  39.35916  3.90257   8.710e-14     0.2071   0.2707  -0.3658   0.854268  0.508810 -0.106481
  25.74894  2.55255   3.190e-13    -0.3968   0.1617  -0.2576  -0.608387  0.273862 -0.744893
  12.01627  1.19127   1.354e-12     0.3955   0.2081   0.2241   0.464847  0.883550  0.057070
  43.12427  4.27560   6.015e-14    -0.4689   0.1058   0.1374  -0.957841  0.211837  0.194075
  37.66069  3.73396   9.920e-14     0.4294  -0.0803   0.2432   0.984704 -0.162837  0.061979
  45.31092  4.49247   3.569e-14     0.3969   0.1255   0.2770   0.446922 -0.610998  0.653407
  33.72905  3.34414   1.184e-13     0.2107   0.4484   0.0671   0.283940  0.128487  0.950194
  19.80684  1.96396   1.389e-12    -0.0519  -0.3702   0.3320   0.613098  0.193541  0.765933
  25.98530  2.57615   4.917e-13    -0.1873  -0.2926  -0.3596  -0.857415 -0.015548 -0.514391
   8.21585  0.81463   4.028e-13     0.1195   0.3397   0.3468   0.530920 -0.543922  0.649825
  36.68529  3.63703   1.539e-13     0.0686   0.0632   0.4912   0.875484  0.393523  0.280477
  31.40880  3.11397   3.041e-13     0.4168   0.0639  -0.2687   0.963639  0.260741 -0.058426
  43.33871  4.29712   6.433e-14     0.1574  -0.3184   0.3519   0.934756 -0.299074  0.191798
  18.22173  1.80662   6.550e-12    -0.4674   0.1775  -0.0048  -0.744171 -0.651137  0.149097
  20.78189  2.06014   1.182e-12    -0.4567   0.0782   0.1880  -0.977569 -0.145083 -0.152673
  18.03787  1.78824   5.298e-13    -0.2137  -0.4510  -0.0297  -0.922777 -0.367710  0.115204
  35.76637  3.54599   1.049e-13    -0.2329   0.3915  -0.2062  -0.178865  0.807276  0.562417
  44.45975  4.40740   1.381e-14    -0.3053  -0.2120   0.3345  -0.620896 -0.707273  0.338012
  31.75336  3.14796   1.863e-13    -0.2063  -0.3086  -0.3350  -0.374806 -0.775000 -0.508817
  36.82843  3.65147   9.014e-14    -0.0945  -0.3088  -0.3818  -0.901899  0.093147 -0.421784
  28.55755  2.83139   7.776e-13    -0.3000   0.1926   0.3506  -0.380116  0.328699  0.864563
  18.96230  1.88007   3.654e-12    -0.3807   0.0584  -0.3188  -0.911150 -0.281770 -0.300684
  16.00636  1.58702   5.138e-12     0.3469  -0.3355   0.1310   0.381438  0.086784  0.920312
  24.18711  2.39800   1.531e-12    -0.2682   0.3509   0.2344  -0.019634  0.835954  0.548448
  31.50898  3.12403   5.151e-13    -0.4412  -0.2135   0.0989  -0.993664 -0.105309 -0.039266
  13.28904  1.31753   1.353e-12    -0.3427   0.1257  -0.3417  -0.854539  0.378620 -0.355540
  30.94732  3.06818   2.727e-13     0.3564   0.3452   0.0615   0.360757  0.812593  0.457764
  18.06257  1.79088   4.739e-12    -0.3297   0.2205  -0.3044  -0.098035  0.971318 -0.216635
  24.24919  2.40420   6.272e-13     0.2291  -0.0227  -0.4439   0.996316 -0.002311  0.085729
  30.91506  3.06477   1.753e-13    -0.3923   0.0397   0.3075  -0.968801 -0.241617  0.055194
  12.24744  1.21434   9.197e-12    -0.3107   0.3767  -0.1076  -0.994073  0.054648 -0.093978
  17.41155  1.72601   2.622e-12    -0.3448  -0.0779   0.3536  -0.769663 -0.486213  0.413783
  44.98014  4.45954   3.128e-14     0.4723   0.1627  -0.0228   0.881113  0.469697  0.054990
  22.68725  2.24948   1.479e-12    -0.0915   0.1310  -0.4738   0.087346  0.287977 -0.953646
